,GEO_ID,NAME,H016I001,H016I002,H016I003,H016I004,H016I005,H016I006,H016I007,H016I008,H016I009,H016I010,H016I011,H016I012,H016I013,H016I014,H016I015,H016I016,H016I017
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household,Total!!Renter occupied!!7-or-more-person household
1563,8710000US3614469,"ZCTA5 14469, New York",2408,1982,354,844,327,306,102,31,18,426,160,123,72,48,18,4,1
1564,8710000US3614470,"ZCTA5 14470, New York",3066,2480,479,996,435,364,122,50,34,586,220,158,107,62,29,7,3
1565,8710000US3614471,"ZCTA5 14471, New York",1184,965,241,453,126,97,30,14,4,219,98,49,36,27,7,2,0
1566,8710000US3614472,"ZCTA5 14472, New York",3236,2693,434,1018,458,510,190,69,14,543,284,149,51,41,12,3,3
1567,8710000US3614475,"ZCTA5 14475, New York",84,77,11,32,12,13,7,2,0,7,5,1,0,0,1,0,0
1568,8710000US3614476,"ZCTA5 14476, New York",837,744,118,320,127,99,52,25,3,93,27,24,15,22,3,1,1
1569,8710000US3614477,"ZCTA5 14477, New York",607,519,94,206,90,76,33,17,3,88,25,25,18,8,7,3,2
1570,8710000US3614478,"ZCTA5 14478, New York",354,288,64,152,35,24,7,4,2,66,33,28,4,1,0,0,0
1571,8710000US3614479,"ZCTA5 14479, New York",98,85,9,37,15,13,5,6,0,13,5,4,1,0,3,0,0
1572,8710000US3614480,"ZCTA5 14480, New York",337,188,47,85,33,14,2,4,3,149,54,30,35,25,3,1,1
1573,8710000US3614481,"ZCTA5 14481, New York",726,590,121,257,107,73,22,5,5,136,45,49,17,15,6,4,0
1574,8710000US3614482,"ZCTA5 14482, New York",3224,2313,466,903,402,343,147,41,11,911,426,242,121,70,37,9,6
1575,8710000US3614485,"ZCTA5 14485, New York",1611,1224,215,487,210,196,76,29,11,387,193,103,50,23,11,7,0
1576,8710000US3614486,"ZCTA5 14486, New York",121,108,22,39,21,21,4,1,0,13,3,5,4,0,0,0,1
1577,8710000US3614487,"ZCTA5 14487, New York",2317,1930,343,742,344,330,126,31,14,387,174,109,65,25,9,4,1
1578,8710000US3614489,"ZCTA5 14489, New York",2558,1880,420,801,285,212,97,32,33,678,311,156,104,55,24,18,10
1579,8710000US3614502,"ZCTA5 14502, New York",3891,3110,457,1150,580,602,225,68,28,781,363,217,112,59,20,6,4
1580,8710000US3614504,"ZCTA5 14504, New York",717,550,162,222,78,54,25,7,2,167,51,46,38,19,7,5,1
1581,8710000US3614505,"ZCTA5 14505, New York",1998,1707,281,693,282,277,121,40,13,291,114,79,45,39,12,2,0
1582,8710000US3614506,"ZCTA5 14506, New York",472,439,75,160,73,76,40,12,3,33,13,12,3,4,0,1,0
1583,8710000US3614507,"ZCTA5 14507, New York",526,450,80,219,61,53,25,9,3,76,17,30,12,12,3,0,2
1584,8710000US3614510,"ZCTA5 14510, New York",1814,1244,335,481,209,130,59,18,12,570,261,145,71,52,25,6,10
1585,8710000US3614511,"ZCTA5 14511, New York",205,172,44,66,27,23,10,2,0,33,17,7,7,2,0,0,0
1586,8710000US3614512,"ZCTA5 14512, New York",1919,1599,376,679,224,213,66,31,10,320,119,81,68,32,14,3,3
1587,8710000US3614513,"ZCTA5 14513, New York",5092,3448,803,1314,596,451,188,71,25,1644,809,386,220,126,51,36,16
1588,8710000US3614514,"ZCTA5 14514, New York",2194,1578,273,572,270,298,125,25,15,616,308,159,84,47,13,4,1
1589,8710000US3614516,"ZCTA5 14516, New York",891,746,146,339,118,83,37,17,6,145,52,37,28,18,7,1,2
1590,8710000US3614517,"ZCTA5 14517, New York",1133,835,171,349,134,104,56,17,4,298,125,74,44,33,17,3,2
1591,8710000US3614519,"ZCTA5 14519, New York",4374,3731,647,1453,677,642,219,66,27,643,266,180,101,65,26,5,0
1592,8710000US3614521,"ZCTA5 14521, New York",1065,787,195,303,111,97,34,21,26,278,122,92,25,19,11,7,2
1593,8710000US3614522,"ZCTA5 14522, New York",3771,2696,461,1153,441,395,175,56,15,1075,474,295,138,101,39,22,6
1594,8710000US3614525,"ZCTA5 14525, New York",1054,873,142,352,155,133,60,21,10,181,57,53,34,23,8,4,2
1595,8710000US3614526,"ZCTA5 14526, New York",7470,6293,1310,2416,1039,1001,388,104,35,1177,659,291,130,71,11,10,5
1596,8710000US3614527,"ZCTA5 14527, New York",4942,3599,815,1520,511,352,192,84,125,1343,672,282,162,117,64,28,18
1597,8710000US3614529,"ZCTA5 14529, New York",31,27,6,14,4,2,1,0,0,4,1,2,1,0,0,0,0
1598,8710000US3614530,"ZCTA5 14530, New York",2198,1529,311,651,232,209,75,37,14,669,266,211,87,50,40,9,6
1599,8710000US3614532,"ZCTA5 14532, New York",1734,1315,250,519,236,184,85,29,12,419,195,118,39,39,19,4,5
1600,8710000US3614533,"ZCTA5 14533, New York",727,590,116,243,89,86,36,11,9,137,39,36,29,18,11,3,1
1601,8710000US3614534,"ZCTA5 14534, New York",10785,9633,1620,3888,1546,1632,705,199,43,1152,690,286,81,55,29,7,4
1602,8710000US3614536,"ZCTA5 14536, New York",266,211,39,94,38,24,8,5,3,55,17,14,10,4,7,1,2
1603,8710000US3614537,"ZCTA5 14537, New York",80,62,14,23,12,5,4,4,0,18,6,7,3,0,2,0,0
1604,8710000US3614539,"ZCTA5 14539, New York",90,80,16,29,16,13,5,1,0,10,3,3,0,2,1,1,0
1605,8710000US3614541,"ZCTA5 14541, New York",929,694,149,288,102,74,36,14,31,235,69,65,46,23,20,9,3
1606,8710000US3614542,"ZCTA5 14542, New York",38,32,9,14,2,4,1,0,2,6,1,2,1,1,1,0,0
1607,8710000US3614543,"ZCTA5 14543, New York",1182,1073,194,474,164,162,57,14,8,109,49,28,14,9,6,1,2
1608,8710000US3614544,"ZCTA5 14544, New York",779,627,119,267,95,85,37,8,16,152,57,34,23,19,9,5,5
1609,8710000US3614545,"ZCTA5 14545, New York",69,65,14,21,17,12,1,0,0,4,1,1,0,2,0,0,0
1610,8710000US3614546,"ZCTA5 14546, New York",1814,1338,282,561,220,174,68,19,14,476,200,145,82,31,13,4,1
1611,8710000US3614548,"ZCTA5 14548, New York",1619,1358,276,521,243,200,77,29,12,261,90,71,43,35,16,4,2
1612,8710000US3614549,"ZCTA5 14549, New York",35,25,5,8,6,3,3,0,0,10,1,7,1,0,1,0,0
1613,8710000US3614550,"ZCTA5 14550, New York",623,470,109,169,92,62,26,8,4,153,64,45,21,14,7,0,2
1614,8710000US3614551,"ZCTA5 14551, New York",1839,1491,347,574,260,178,79,35,18,348,154,75,49,31,26,3,10
1615,8710000US3614555,"ZCTA5 14555, New York",442,344,95,177,40,19,10,2,1,98,48,21,14,12,1,2,0
1616,8710000US3614559,"ZCTA5 14559, New York",6520,5310,837,2009,933,998,373,118,42,1210,474,404,179,94,38,17,4
1617,8710000US3614560,"ZCTA5 14560, New York",890,762,171,337,125,82,34,7,6,128,43,38,18,15,10,3,1
1618,8710000US3614561,"ZCTA5 14561, New York",1062,917,163,361,136,141,58,24,34,145,47,43,18,19,11,4,3
1619,8710000US3614564,"ZCTA5 14564, New York",5304,4402,726,1649,675,859,373,93,27,902,485,262,75,50,20,6,4
1620,8710000US3614568,"ZCTA5 14568, New York",2124,1968,274,748,388,368,136,37,17,156,55,47,30,13,6,2,3
1621,8710000US3614569,"ZCTA5 14569, New York",2552,1707,342,689,295,239,89,35,18,845,486,175,95,45,25,13,6
1622,8710000US3614571,"ZCTA5 14571, New York",469,409,99,181,70,35,16,4,4,60,22,15,7,6,7,3,0
1623,8710000US3614572,"ZCTA5 14572, New York",2012,1554,320,619,267,226,86,24,12,458,183,129,65,49,20,7,5
1624,8710000US3614580,"ZCTA5 14580, New York",18731,14686,2754,5512,2471,2642,976,243,88,4045,2112,1146,435,234,80,27,11
1625,8710000US3614585,"ZCTA5 14585, New York",71,64,30,27,5,1,1,0,0,7,4,1,2,0,0,0,0
1626,8710000US3614586,"ZCTA5 14586, New York",2981,2190,384,755,401,457,146,31,16,791,355,230,107,68,19,10,2
1627,8710000US3614588,"ZCTA5 14588, New York",32,25,4,12,1,3,2,2,1,7,1,3,0,1,1,1,0
1628,8710000US3614589,"ZCTA5 14589, New York",2877,2407,469,971,434,318,144,49,22,470,236,106,56,36,27,4,5
1629,8710000US3614590,"ZCTA5 14590, New York",2066,1586,357,667,222,205,91,28,16,480,181,118,70,59,30,16,6
1630,8710000US3614591,"ZCTA5 14591, New York",637,547,99,224,89,81,33,10,11,90,22,30,19,14,5,0,0
1631,8710000US3614592,"ZCTA5 14592, New York",40,34,4,16,6,5,3,0,0,6,0,3,1,2,0,0,0
1632,8710000US3614604,"ZCTA5 14604, New York",596,25,11,13,0,0,0,1,0,571,456,109,5,1,0,0,0
1633,8710000US3614605,"ZCTA5 14605, New York",504,158,56,70,15,7,1,5,4,346,152,112,36,31,8,4,3
1634,8710000US3614606,"ZCTA5 14606, New York",7613,5338,1369,2049,897,650,258,79,36,2275,1143,524,303,166,73,43,23
1635,8710000US3614607,"ZCTA5 14607, New York",7592,1371,480,603,149,92,33,10,4,6221,4003,1700,359,120,30,7,2
1636,8710000US3614608,"ZCTA5 14608, New York",1294,366,174,134,30,20,4,3,1,928,499,277,79,31,20,10,12
1637,8710000US3614609,"ZCTA5 14609, New York",10467,7854,2720,3002,1095,724,217,68,28,2613,1314,688,326,173,75,22,15
1638,8710000US3614610,"ZCTA5 14610, New York",6275,3706,1097,1530,520,396,128,30,5,2569,1624,694,159,65,23,2,2
1639,8710000US3614611,"ZCTA5 14611, New York",1517,662,280,211,86,44,24,10,7,855,374,219,115,79,40,17,11
1640,8710000US3614612,"ZCTA5 14612, New York",12906,9743,2088,3775,1650,1468,555,155,52,3163,1683,852,370,173,54,20,11
1641,8710000US3614613,"ZCTA5 14613, New York",2217,1166,363,432,171,108,53,16,23,1051,466,252,139,100,54,23,17
1642,8710000US3614614,"ZCTA5 14614, New York",24,0,0,0,0,0,0,0,0,24,16,8,0,0,0,0,0
1643,8710000US3614615,"ZCTA5 14615, New York",4662,3242,1012,1236,463,315,131,56,29,1420,702,379,161,98,48,20,12
1644,8710000US3614616,"ZCTA5 14616, New York",10605,7949,2164,2923,1355,954,372,125,56,2656,1327,689,340,186,76,22,16
1645,8710000US3614617,"ZCTA5 14617, New York",8792,7747,1924,2933,1238,1097,404,116,35,1045,613,230,115,57,17,6,7
1646,8710000US3614618,"ZCTA5 14618, New York",7364,5800,1445,2254,873,860,271,64,33,1564,781,503,168,71,25,11,5
1647,8710000US3614619,"ZCTA5 14619, New York",1496,1068,402,395,137,89,31,7,7,428,196,109,55,42,12,9,5
1648,8710000US3614620,"ZCTA5 14620, New York",8370,3425,1268,1333,459,267,78,10,10,4945,2752,1476,427,201,57,19,13
1649,8710000US3614621,"ZCTA5 14621, New York",3217,1435,574,513,177,113,34,7,17,1782,1154,295,138,100,46,35,14
1650,8710000US3614622,"ZCTA5 14622, New York",5009,4198,1296,1640,630,451,133,34,14,811,432,227,67,49,24,11,1
1651,8710000US3614623,"ZCTA5 14623, New York",7133,4228,1273,1596,642,470,166,58,23,2905,947,876,460,526,71,14,11
1652,8710000US3614624,"ZCTA5 14624, New York",12582,10467,2281,4027,1763,1600,550,182,64,2115,935,710,239,150,55,19,7
1653,8710000US3614625,"ZCTA5 14625, New York",4304,3774,1012,1518,559,468,160,41,16,530,272,167,55,25,7,2,2
1654,8710000US3614626,"ZCTA5 14626, New York",11110,8233,1637,3237,1379,1301,479,136,64,2877,1685,752,233,131,55,15,6
1655,8710000US3614627,"ZCTA5 14627, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,8710000US3614701,"ZCTA5 14701, New York",15508,9403,2374,3803,1465,1120,449,131,61,6105,2879,1492,813,486,252,109,74
1657,8710000US3614706,"ZCTA5 14706, New York",2474,1984,464,798,304,255,111,37,15,490,193,141,69,52,21,9,5
1658,8710000US3614707,"ZCTA5 14707, New York",87,74,22,22,12,9,4,3,2,13,2,4,2,3,2,0,0
1659,8710000US3614708,"ZCTA5 14708, New York",68,55,12,24,5,5,5,3,1,13,3,4,2,3,1,0,0
1660,8710000US3614709,"ZCTA5 14709, New York",615,472,108,186,71,66,24,11,6,143,59,40,20,13,10,1,0
1661,8710000US3614710,"ZCTA5 14710, New York",1411,1218,217,574,184,148,60,26,9,193,64,58,30,24,11,4,2
1662,8710000US3614711,"ZCTA5 14711, New York",670,511,108,198,73,72,31,12,17,159,63,44,28,15,6,3,0
1663,8710000US3614712,"ZCTA5 14712, New York",1403,1169,262,514,156,142,68,15,12,234,109,70,32,14,7,2,0
1664,8710000US3614714,"ZCTA5 14714, New York",168,141,38,41,26,22,2,5,7,27,6,10,3,6,1,0,1
1665,8710000US3614715,"ZCTA5 14715, New York",1079,833,185,319,131,102,60,21,15,246,101,64,33,29,15,2,2
1666,8710000US3614716,"ZCTA5 14716, New York",892,638,147,253,91,79,34,23,11,254,106,53,43,31,11,7,3
1667,8710000US3614717,"ZCTA5 14717, New York",283,238,61,117,31,13,13,1,2,45,19,14,5,3,3,0,1
1668,8710000US3614718,"ZCTA5 14718, New York",800,671,139,302,110,74,27,16,3,129,44,39,21,18,4,1,2
1669,8710000US3614719,"ZCTA5 14719, New York",1325,1112,245,451,162,134,65,18,37,213,92,52,28,22,12,6,1
1670,8710000US3614720,"ZCTA5 14720, New York",279,162,44,60,30,13,9,5,1,117,52,31,16,13,4,0,1
1671,8710000US3614721,"ZCTA5 14721, New York",93,81,21,31,10,13,5,1,0,12,4,3,3,0,2,0,0
1672,8710000US3614722,"ZCTA5 14722, New York",90,81,29,47,3,1,1,0,0,9,8,1,0,0,0,0,0
1673,8710000US3614723,"ZCTA5 14723, New York",473,401,79,160,61,48,34,10,9,72,24,22,7,8,4,4,3
1674,8710000US3614724,"ZCTA5 14724, New York",901,742,137,296,108,87,49,24,41,159,64,37,23,19,8,2,6
1675,8710000US3614726,"ZCTA5 14726, New York",567,464,74,149,73,52,25,11,80,103,20,39,16,7,4,4,13
1676,8710000US3614727,"ZCTA5 14727, New York",2217,1812,417,788,263,207,98,24,15,405,164,103,66,38,23,6,5
1677,8710000US3614728,"ZCTA5 14728, New York",409,361,83,163,44,46,10,7,8,48,19,13,7,6,1,2,0
1678,8710000US3614729,"ZCTA5 14729, New York",376,308,74,117,56,23,23,6,9,68,33,20,3,6,2,2,2
1679,8710000US3614731,"ZCTA5 14731, New York",742,558,167,243,62,49,26,8,3,184,117,43,15,6,2,0,1
1680,8710000US3614732,"ZCTA5 14732, New York",74,67,10,26,14,10,3,1,3,7,2,3,0,1,0,1,0
1681,8710000US3614733,"ZCTA5 14733, New York",1632,1101,252,455,162,140,70,18,4,531,251,146,69,44,15,5,1
1682,8710000US3614735,"ZCTA5 14735, New York",1031,786,183,289,124,93,41,30,26,245,83,79,26,26,21,4,6
1683,8710000US3614736,"ZCTA5 14736, New York",101,75,14,29,16,9,3,1,3,26,4,9,5,6,0,0,2
1684,8710000US3614737,"ZCTA5 14737, New York",1715,1342,345,526,216,141,69,35,10,373,140,100,52,50,19,6,6
1685,8710000US3614738,"ZCTA5 14738, New York",1497,1182,240,483,198,157,71,25,8,315,168,73,34,24,11,3,2
1686,8710000US3614739,"ZCTA5 14739, New York",1126,864,211,336,120,109,50,25,13,262,106,56,41,28,21,6,4
1687,8710000US3614740,"ZCTA5 14740, New York",527,384,59,170,60,60,21,10,4,143,82,29,16,12,3,1,0
1688,8710000US3614741,"ZCTA5 14741, New York",738,630,165,240,87,82,34,13,9,108,33,27,19,17,8,3,1
1689,8710000US3614742,"ZCTA5 14742, New York",84,72,18,35,9,7,2,1,0,12,6,4,2,0,0,0,0
1690,8710000US3614743,"ZCTA5 14743, New York",704,608,140,249,94,70,29,20,6,96,34,19,21,13,3,5,1
1691,8710000US3614744,"ZCTA5 14744, New York",364,264,45,99,41,32,18,14,15,100,43,29,9,11,5,2,1
1692,8710000US3614747,"ZCTA5 14747, New York",902,751,154,316,132,80,48,14,7,151,52,47,14,18,11,9,0
1693,8710000US3614748,"ZCTA5 14748, New York",229,179,48,72,32,16,6,3,2,50,14,16,7,6,5,0,2
1694,8710000US3614750,"ZCTA5 14750, New York",1938,1410,342,600,211,166,66,19,6,528,317,124,39,26,14,5,3
1695,8710000US3614752,"ZCTA5 14752, New York",96,89,46,32,9,1,0,0,1,7,4,0,1,2,0,0,0
1696,8710000US3614753,"ZCTA5 14753, New York",470,383,95,143,69,41,28,3,4,87,34,31,11,5,1,5,0
1697,8710000US3614754,"ZCTA5 14754, New York",262,232,47,96,39,33,9,6,2,30,6,12,5,4,2,1,0
1698,8710000US3614755,"ZCTA5 14755, New York",1125,885,204,366,136,100,45,24,10,240,115,54,32,28,6,5,0
1699,8710000US3614756,"ZCTA5 14756, New York",51,36,9,21,2,2,1,1,0,15,6,3,4,1,1,0,0
1700,8710000US3614757,"ZCTA5 14757, New York",1352,1002,245,424,131,124,47,21,10,350,148,97,62,28,12,2,1
1701,8710000US3614760,"ZCTA5 14760, New York",7830,4830,1288,1940,720,549,218,82,33,3000,1535,738,349,228,106,33,11
1702,8710000US3614767,"ZCTA5 14767, New York",703,581,93,221,91,85,42,13,36,122,41,38,14,11,7,6,5
1703,8710000US3614769,"ZCTA5 14769, New York",363,295,65,131,44,31,11,10,3,68,31,14,8,8,3,2,2
1704,8710000US3614770,"ZCTA5 14770, New York",1147,884,161,358,148,129,62,17,9,263,97,77,46,27,10,6,0
1705,8710000US3614772,"ZCTA5 14772, New York",1511,1151,221,452,165,172,75,26,40,360,147,98,47,39,18,9,2
1706,8710000US3614774,"ZCTA5 14774, New York",46,30,3,9,2,5,6,4,1,16,5,2,5,2,1,1,0
1707,8710000US3614775,"ZCTA5 14775, New York",992,802,182,334,109,101,52,17,7,190,69,41,29,28,16,5,2
1708,8710000US3614777,"ZCTA5 14777, New York",277,242,56,102,38,26,15,4,1,35,19,6,5,3,1,0,1
1709,8710000US3614778,"ZCTA5 14778, New York",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,8710000US3614779,"ZCTA5 14779, New York",2321,1443,428,566,207,152,62,19,9,878,387,221,140,72,39,11,8
1711,8710000US3614781,"ZCTA5 14781, New York",795,642,118,252,88,94,50,17,23,153,61,30,27,16,10,3,6
1712,8710000US3614782,"ZCTA5 14782, New York",904,737,137,287,124,111,51,18,9,167,72,38,23,15,13,4,2
1713,8710000US3614783,"ZCTA5 14783, New York",56,44,13,21,5,3,2,0,0,12,3,5,0,4,0,0,0
1714,8710000US3614784,"ZCTA5 14784, New York",389,299,68,101,62,41,18,4,5,90,26,28,14,13,6,2,1
1715,8710000US3614787,"ZCTA5 14787, New York",2062,1558,384,641,223,197,67,28,18,504,243,130,62,41,15,8,5
1716,8710000US3614788,"ZCTA5 14788, New York",63,36,6,12,5,9,2,1,1,27,17,7,2,1,0,0,0
1717,8710000US3614801,"ZCTA5 14801, New York",2007,1551,283,603,267,215,96,49,38,456,166,119,73,47,33,8,10
1718,8710000US3614802,"ZCTA5 14802, New York",447,144,45,53,18,20,5,2,1,303,145,90,43,20,4,0,1
1719,8710000US3614803,"ZCTA5 14803, New York",477,352,70,149,56,53,14,5,5,125,58,35,14,12,3,1,2
1720,8710000US3614804,"ZCTA5 14804, New York",572,471,90,199,67,76,22,13,4,101,45,26,12,10,3,2,3
1721,8710000US3614805,"ZCTA5 14805, New York",422,363,71,161,61,48,13,0,9,59,13,17,12,9,6,1,1
1722,8710000US3614806,"ZCTA5 14806, New York",857,693,143,287,103,81,43,22,14,164,51,41,28,26,10,8,0
1723,8710000US3614807,"ZCTA5 14807, New York",1227,1004,212,419,157,121,60,27,8,223,87,68,36,19,9,1,3
1724,8710000US3614808,"ZCTA5 14808, New York",218,169,38,60,22,23,18,6,2,49,21,9,7,7,3,2,0
1725,8710000US3614809,"ZCTA5 14809, New York",933,747,155,312,110,97,40,15,18,186,55,51,37,25,9,4,5
1726,8710000US3614810,"ZCTA5 14810, New York",4940,3335,880,1369,498,342,160,55,31,1605,791,370,212,139,53,24,16
1727,8710000US3614812,"ZCTA5 14812, New York",1274,1070,207,432,197,141,65,20,8,204,59,63,35,25,19,1,2
1728,8710000US3614813,"ZCTA5 14813, New York",994,734,175,306,102,99,34,11,7,260,117,57,40,25,13,4,4
1729,8710000US3614814,"ZCTA5 14814, New York",750,579,96,258,82,91,34,14,4,171,81,55,24,7,3,1,0
1730,8710000US3614815,"ZCTA5 14815, New York",395,331,98,132,33,37,19,10,2,64,26,20,9,3,4,1,1
1731,8710000US3614816,"ZCTA5 14816, New York",192,177,38,57,38,32,7,4,1,15,4,4,1,3,2,1,0
1732,8710000US3614817,"ZCTA5 14817, New York",953,695,154,288,128,88,24,10,3,258,95,89,41,22,7,4,0
1733,8710000US3614818,"ZCTA5 14818, New York",707,594,124,263,84,79,33,8,3,113,40,37,17,9,8,0,2
1734,8710000US3614819,"ZCTA5 14819, New York",263,210,47,84,31,22,17,5,4,53,12,11,16,8,4,1,1
1735,8710000US3614820,"ZCTA5 14820, New York",276,228,33,93,38,38,17,3,6,48,13,10,10,9,3,2,1
1736,8710000US3614821,"ZCTA5 14821, New York",1240,1041,195,413,185,156,52,26,14,199,52,60,42,24,16,2,3
1737,8710000US3614822,"ZCTA5 14822, New York",473,369,73,164,61,47,14,7,3,104,41,25,12,13,8,3,2
1738,8710000US3614823,"ZCTA5 14823, New York",1487,1158,259,450,197,134,83,20,15,329,138,85,39,31,22,8,6
1739,8710000US3614824,"ZCTA5 14824, New York",265,204,50,80,35,21,11,7,0,61,16,22,11,4,5,1,2
1740,8710000US3614825,"ZCTA5 14825, New York",338,261,48,109,45,32,19,6,2,77,26,10,16,17,5,0,3
1741,8710000US3614826,"ZCTA5 14826, New York",849,714,146,291,125,87,47,11,7,135,44,34,22,17,8,6,4
1742,8710000US3614827,"ZCTA5 14827, New York",78,59,14,19,13,7,3,1,2,19,11,5,1,2,0,0,0
1743,8710000US3614830,"ZCTA5 14830, New York",7976,5336,1309,2017,883,736,265,89,37,2640,1234,734,332,196,94,27,23
1744,8710000US3614836,"ZCTA5 14836, New York",396,350,68,153,55,44,22,6,2,46,17,12,7,6,1,2,1
1745,8710000US3614837,"ZCTA5 14837, New York",2029,1507,323,590,214,173,95,39,73,522,199,132,93,49,31,10,8
1746,8710000US3614838,"ZCTA5 14838, New York",751,680,125,287,123,92,36,9,8,71,20,23,16,6,4,1,1
1747,8710000US3614839,"ZCTA5 14839, New York",305,252,54,97,36,37,17,8,3,53,16,16,10,11,0,0,0
1748,8710000US3614840,"ZCTA5 14840, New York",1376,1126,283,544,151,101,26,18,3,250,124,58,31,24,10,2,1
1749,8710000US3614841,"ZCTA5 14841, New York",379,329,76,150,49,35,9,6,4,50,18,15,4,9,3,1,0
1750,8710000US3614842,"ZCTA5 14842, New York",318,277,57,122,23,30,11,14,20,41,6,12,11,5,4,2,1
1751,8710000US3614843,"ZCTA5 14843, New York",5169,3404,911,1283,481,405,217,68,39,1765,792,422,243,165,83,40,20
1752,8710000US3614845,"ZCTA5 14845, New York",8048,6082,1360,2441,992,826,327,105,31,1966,970,547,241,130,52,22,4
1753,8710000US3614846,"ZCTA5 14846, New York",310,259,63,111,33,23,19,10,0,51,13,12,12,7,2,1,4
1754,8710000US3614847,"ZCTA5 14847, New York",936,756,181,319,112,88,24,21,11,180,63,50,25,26,8,3,5
1755,8710000US3614850,"ZCTA5 14850, New York",19418,9654,2427,3930,1588,1198,365,99,47,9764,4782,2706,1139,634,263,109,131
1756,8710000US3614853,"ZCTA5 14853, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,8710000US3614854,"ZCTA5 14854, New York",12,11,1,7,2,1,0,0,0,1,0,0,0,0,0,1,0
1758,8710000US3614855,"ZCTA5 14855, New York",290,242,30,90,45,24,20,9,24,48,11,16,6,8,5,1,1
1759,8710000US3614856,"ZCTA5 14856, New York",79,52,12,20,6,8,5,1,0,27,7,4,7,3,5,1,0
1760,8710000US3614858,"ZCTA5 14858, New York",584,495,79,201,81,83,33,13,5,89,30,19,9,21,4,6,0
1761,8710000US3614859,"ZCTA5 14859, New York",388,337,66,137,58,44,21,6,5,51,16,15,9,7,4,0,0
1762,8710000US3614860,"ZCTA5 14860, New York",423,367,93,153,51,40,18,7,5,56,26,12,8,4,5,0,1
1763,8710000US3614861,"ZCTA5 14861, New York",559,482,115,192,82,60,24,5,4,77,24,19,10,14,8,0,2
1764,8710000US3614864,"ZCTA5 14864, New York",529,436,114,167,71,60,16,1,7,93,27,30,16,10,4,6,0
1765,8710000US3614865,"ZCTA5 14865, New York",1088,699,169,288,111,76,40,13,2,389,191,124,30,34,8,1,1
1766,8710000US3614867,"ZCTA5 14867, New York",2185,1642,371,655,270,215,93,22,16,543,192,165,84,63,27,9,3
1767,8710000US3614869,"ZCTA5 14869, New York",539,413,90,167,64,52,30,7,3,126,52,37,11,12,6,6,2
1768,8710000US3614870,"ZCTA5 14870, New York",3703,2648,599,1027,436,395,126,42,23,1055,557,252,128,75,29,8,6
1769,8710000US3614871,"ZCTA5 14871, New York",1795,1605,309,717,260,199,78,29,13,190,55,60,35,21,15,4,0
1770,8710000US3614872,"ZCTA5 14872, New York",246,174,45,74,27,19,7,1,1,72,21,18,17,8,5,1,2
1771,8710000US3614873,"ZCTA5 14873, New York",980,811,227,315,106,89,44,18,12,169,59,40,22,31,10,6,1
1772,8710000US3614874,"ZCTA5 14874, New York",110,94,35,37,10,6,2,3,1,16,3,8,1,2,1,0,1
1773,8710000US3614877,"ZCTA5 14877, New York",169,130,29,60,23,10,4,4,0,39,16,9,4,4,3,2,1
1774,8710000US3614878,"ZCTA5 14878, New York",292,250,56,108,24,32,15,9,6,42,8,15,4,8,5,1,1
1775,8710000US3614879,"ZCTA5 14879, New York",902,724,145,286,111,122,45,7,8,178,50,46,26,30,19,4,3
1776,8710000US3614880,"ZCTA5 14880, New York",655,540,117,220,84,81,25,5,8,115,35,45,13,11,6,2,3
1777,8710000US3614881,"ZCTA5 14881, New York",96,49,14,17,10,6,1,1,0,47,32,11,4,0,0,0,0
1778,8710000US3614882,"ZCTA5 14882, New York",1474,1109,229,499,167,130,58,17,9,365,164,86,57,39,14,5,0
1779,8710000US3614883,"ZCTA5 14883, New York",1599,1251,248,541,194,174,56,32,6,348,123,83,73,34,24,10,1
1780,8710000US3614884,"ZCTA5 14884, New York",129,107,39,41,13,9,2,2,1,22,12,6,1,2,0,1,0
1781,8710000US3614885,"ZCTA5 14885, New York",301,262,54,89,38,38,20,10,13,39,9,13,7,7,2,1,0
1782,8710000US3614886,"ZCTA5 14886, New York",2721,2136,401,924,383,303,94,21,10,585,273,163,73,46,18,7,5
1783,8710000US3614889,"ZCTA5 14889, New York",618,477,124,174,74,62,24,15,4,141,56,29,21,18,10,3,4
1784,8710000US3614891,"ZCTA5 14891, New York",1771,1210,309,487,198,129,59,18,10,561,279,140,69,47,14,8,4
1785,8710000US3614892,"ZCTA5 14892, New York",3263,2183,507,845,335,314,125,36,21,1080,499,257,149,101,46,19,9
1786,8710000US3614893,"ZCTA5 14893, New York",3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,8710000US3614894,"ZCTA5 14894, New York",559,485,100,197,84,66,25,8,5,74,28,21,8,6,8,3,0
